Date,Location of Dumpster,Frequency of Waste Collection (days),Volume of Waste Collected (Tonnes),Volume of Waste Collected (Kg),Types of Waste,Operational Schedule
2024-02-23,Oja Oba,1,0.0392062007076899,35.776091585512205,MSW,Friday
2024-02-23,Station Road,1,0.012080794688248344,30.089499238433355,MSW,Friday
2024-02-23,Dada Estate,1,0.024237625930666182,39.45439426560513,MSW,Friday
2024-02-23,Dele Yes Sir,1,0.03324533594777173,12.051893956001269,MSW,Friday
2024-02-23,West Byebass,1,0.031186853611026716,18.29902123751449,MSW,Friday
2024-02-23,Testing Ground,1,0.03020628503693612,28.050266387670867,MSW,Friday
2024-02-23,Stadium,1,0.01157225886993878,24.546431080484197,MSW,Friday
2024-02-23,Power Line,1,0.028062861212666233,36.594676858322394,MSW,Friday
2024-02-23,Kobo,1,0.025985127939234118,31.721807657053112,MSW,Friday
2024-02-23,Ota Efun,1,0.03464296190130401,36.59095424042751,MSW,Friday
2024-02-23,Aregbe,1,0.03215478741191043,12.325856076517825,MSW,Friday
2024-02-23,Igbona,1,0.034994056224475614,37.36017344553544,MSW,Friday
2024-02-23,MDS,1,0.0222445163850237,22.826783562317267,MSW,Friday
2024-02-24,Owode ede,1,0.03527771213635659,29.683717671321137,MSW,Saturday
2024-02-24,Abere,1,0.013080906635493824,14.915563944161088,MSW,Saturday
2024-02-24,Old Garage,1,0.02771422797497599,17.497724690604702,MSW,Saturday
2024-02-24,Alekuwodo,1,0.03026402805122972,30.272456239431236,MSW,Saturday
2024-02-24,Odi olowo,1,0.030472249411717,12.430251024933725,MSW,Saturday
2024-02-24,Ilesha Garage,1,0.03815606906537139,39.14487949870435,MSW,Saturday
2024-02-24,Ilesha Road,1,0.028339955979331047,23.193192447606563,MSW,Saturday
2024-02-24,Oja Oba,1,0.033975675352019986,23.96506883044244,MSW,Saturday
2024-02-24,Station Road,1,0.017983399175097902,36.144155351018284,MSW,Saturday
2024-02-24,Dada Estate,1,0.03539371799930327,24.81083783489825,MSW,Saturday
2024-02-24,Dele Yes Sir,1,0.026055782634442172,26.39569663473611,MSW,Saturday
2024-02-24,West Byebass,1,0.031799490252583676,18.223487111357823,MSW,Saturday
2024-02-24,Testing Ground,1,0.03806478641041942,36.58356586855986,MSW,Saturday
2024-02-24,Stadium,1,0.029870600960305138,13.818954470799817,MSW,Saturday
2024-02-24,Power Line,1,0.015849288468871,27.761829060423626,MSW,Saturday
2024-02-24,Kobo,1,0.03439054663459497,13.497124611930861,MSW,Saturday
2024-02-24,Ota Efun,1,0.03892528238702158,10.000024243181393,MSW,Saturday
2024-02-24,Aregbe,1,0.0348994187847699,19.128861975658438,MSW,Saturday
2024-02-24,Igbona,1,0.03734079350186996,23.14753307559224,MSW,Saturday
2024-02-24,MDS,1,0.030185353641712716,32.754352055053786,MSW,Saturday
2024-02-25,Owode ede,1,0.020040893202491077,29.415805228223263,MSW,Sunday
2024-02-25,Abere,1,0.02551320576239647,20.82210775501406,MSW,Sunday
2024-02-25,Old Garage,1,0.01566783601333776,23.394520694476384,MSW,Sunday
2024-02-25,Alekuwodo,1,0.023676220099146716,16.226819137732264,MSW,Sunday
2024-02-25,Odi olowo,1,0.038909285809244604,20.37008249780491,MSW,Sunday
2024-02-25,Ilesha Garage,1,0.017149399670408034,39.7782426576601,MSW,Sunday
2024-02-25,Ilesha Road,1,0.018079544748299082,37.435790188339,MSW,Sunday
2024-02-25,Oja Oba,1,0.03281830877045175,11.833613417627983,MSW,Sunday
2024-02-25,Station Road,1,0.02425988900442664,16.858511987633314,MSW,Sunday
2024-02-25,Dada Estate,1,0.018413276702558375,25.032944603830764,MSW,Sunday
2024-02-25,Dele Yes Sir,1,0.03263606163818156,15.258230263909873,MSW,Sunday
2024-02-25,West Byebass,1,0.024855191037395735,37.211018400626614,MSW,Sunday
2024-02-25,Testing Ground,1,0.025066466161271214,21.68982164726905,MSW,Sunday
2024-02-25,Stadium,1,0.034888604806222814,33.96165957156732,MSW,Sunday
2024-02-25,Power Line,1,0.020954296846717693,24.584240146576636,MSW,Sunday
2024-02-25,Kobo,1,0.03738349218380534,18.993358719341465,MSW,Sunday
2024-02-25,Ota Efun,1,0.03206903587602024,35.277630592030995,MSW,Sunday
2024-02-25,Aregbe,1,0.017539645167674665,11.836360828815678,MSW,Sunday
2024-02-25,Igbona,1,0.015439656937599,23.525049912579878,MSW,Sunday
2024-02-25,MDS,1,0.014761641538506103,38.4222240162039,MSW,Sunday
2024-02-26,Owode ede,1,0.03533194441523258,36.89199664867279,MSW,Monday
2024-02-26,Abere,1,0.023957891315764458,12.304025715707319,MSW,Monday
2024-02-26,Old Garage,1,0.02253511333553638,14.503834252244946,MSW,Monday
2024-02-26,Alekuwodo,1,0.019714383827662198,25.85097948336891,MSW,Monday
2024-02-26,Odi olowo,1,0.03526376713479238,33.956949339343694,MSW,Monday
2024-02-26,Ilesha Garage,1,0.036392456880560926,13.967949870926073,MSW,Monday
2024-02-26,Ilesha Road,1,0.015093491610856938,16.88923105863364,MSW,Monday
2024-02-26,Oja Oba,1,0.03546672703834269,14.88031905653991,MSW,Monday
2024-02-26,Station Road,1,0.02664653682955557,11.074880998860543,MSW,Monday
2024-02-26,Dada Estate,1,0.03416174545382952,37.47561004810035,MSW,Monday
2024-02-26,Dele Yes Sir,1,0.012076458051385406,10.438717426579705,MSW,Monday
2024-02-26,West Byebass,1,0.018976070776384708,30.877641834490166,MSW,Monday
2024-02-26,Testing Ground,1,0.012040112509924908,22.64246345374287,MSW,Monday
2024-02-26,Stadium,1,0.03110531516541603,15.965529044544763,MSW,Monday
2024-02-26,Power Line,1,0.0338649927719764,24.503261303939464,MSW,Monday
2024-02-26,Kobo,1,0.014216901158305206,29.020765655633056,MSW,Monday
2024-02-26,Ota Efun,1,0.03213090858313529,14.205899538687312,MSW,Monday
2024-02-26,Aregbe,1,0.02027540519400059,27.539365651701214,MSW,Monday
2024-02-26,Igbona,1,0.010504474872011319,17.04651067505251,MSW,Monday
2024-02-26,MDS,1,0.037946147101867375,23.343932098325695,MSW,Monday
2024-02-27,Owode ede,1,0.016196077589577796,32.081886687706785,MSW,Tuesday
2024-02-27,Abere,1,0.01959028535685423,37.50880387766956,MSW,Tuesday
2024-02-27,Old Garage,1,0.03619374797258641,15.196628077233854,MSW,Tuesday
2024-02-27,Alekuwodo,1,0.017270320187703622,32.48979774390112,MSW,Tuesday
2024-02-27,Odi olowo,1,0.025265575100783293,21.659898161411235,MSW,Tuesday
2024-02-27,Ilesha Garage,1,0.016822331885197564,37.785912757434275,MSW,Tuesday
2024-02-27,Ilesha Road,1,0.030782943911898536,14.328531296600897,MSW,Tuesday
2024-02-27,Oja Oba,1,0.01656701385324019,38.8657517430663,MSW,Tuesday
2024-02-27,Station Road,1,0.03553964493380013,32.51554692200319,MSW,Tuesday
2024-02-27,Dada Estate,1,0.014929057373369942,39.76498803638087,MSW,Tuesday
2024-02-27,Dele Yes Sir,1,0.02720867709886795,21.717573381879113,MSW,Tuesday
2024-02-27,West Byebass,1,0.0387051359878967,36.309322250517724,MSW,Tuesday
2024-02-27,Testing Ground,1,0.03551945303576247,36.810599070257524,MSW,Tuesday
2024-02-27,Stadium,1,0.03304775948618526,20.78174429256395,MSW,Tuesday
2024-02-27,Power Line,1,0.014588423965813021,24.781557649419316,MSW,Tuesday
2024-02-27,Kobo,1,0.019968143556357044,19.230828578281155,MSW,Tuesday
2024-02-27,Ota Efun,1,0.01562100482782904,12.355381192295816,MSW,Tuesday
2024-02-27,Aregbe,1,0.01841269905821198,12.277553053737446,MSW,Tuesday
2024-02-27,Igbona,1,0.03348388104515966,35.525147576376,MSW,Tuesday
2024-02-27,MDS,1,0.029658320988421895,24.638126539496827,MSW,Tuesday
2024-02-28,Owode ede,1,0.028625978646239218,11.662418014778861,MSW,Wednesday
2024-02-28,Abere,1,0.026911843946050965,19.25903853076335,MSW,Wednesday
2024-02-28,Old Garage,1,0.03895709242014342,36.29213267858297,MSW,Wednesday
2024-02-28,Alekuwodo,1,0.03240695496990228,16.054958800325057,MSW,Wednesday
2024-02-28,Odi olowo,1,0.027162906869732176,24.290290290144725,MSW,Wednesday
2024-02-28,Ilesha Garage,1,0.03841655190125895,10.633794912875727,MSW,Wednesday
2024-02-28,Ilesha Road,1,0.011657668385658005,31.04461047200296,MSW,Wednesday
2024-02-28,Oja Oba,1,0.030565867639161658,20.843072669713937,MSW,Wednesday
2024-02-28,Station Road,1,0.0387625377665207,13.387118401004159,MSW,Wednesday
2024-02-28,Dada Estate,1,0.020068362773935908,22.3091080095191,MSW,Wednesday
2024-02-28,Dele Yes Sir,1,0.026609805099465846,29.37814742528171,MSW,Wednesday
2024-02-28,West Byebass,1,0.034500493625242275,25.25384897894689,MSW,Wednesday
2024-02-28,Testing Ground,1,0.028122637044872507,13.586881719690382,MSW,Wednesday
2024-02-28,Stadium,1,0.016087705058442956,36.94711856277591,MSW,Wednesday
2024-02-28,Power Line,1,0.027332020414302,20.263821959286773,MSW,Wednesday
2024-02-28,Kobo,1,0.020686188738865248,20.18727687428807,MSW,Wednesday
2024-02-28,Ota Efun,1,0.033142468705777306,39.42579998475365,MSW,Wednesday
2024-02-28,Aregbe,1,0.02579535884044227,24.88579003358512,MSW,Wednesday
2024-02-28,Igbona,1,0.029213537622643213,17.74330380343945,MSW,Wednesday
2024-02-28,MDS,1,0.015313778359387208,19.149093968145046,MSW,Wednesday
2024-02-29,Owode ede,1,0.03473962977433714,35.11897693229188,MSW,Thursday
2024-02-29,Abere,1,0.021270359185591014,11.625089380318403,MSW,Thursday
2024-02-29,Old Garage,1,0.016640043955980188,15.78519792532749,MSW,Thursday
2024-02-29,Alekuwodo,1,0.025581819266393496,11.958668234465659,MSW,Thursday
2024-02-29,Odi olowo,1,0.025414675753534115,33.921690110886175,MSW,Thursday
2024-02-29,Ilesha Garage,1,0.02111528987600628,35.01336283664523,MSW,Thursday
2024-02-29,Ilesha Road,1,0.03446517060741744,16.61708210282801,MSW,Thursday
2024-02-29,Oja Oba,1,0.015515596232960473,12.198601780679512,MSW,Thursday
2024-02-29,Station Road,1,0.026121638091794776,10.367593384924014,MSW,Thursday
2024-02-29,Dada Estate,1,0.026016557675912433,32.18356982434783,MSW,Thursday
2024-02-29,Dele Yes Sir,1,0.024836124930531,20.914761454276928,MSW,Thursday
2024-02-29,West Byebass,1,0.020413671712591352,23.97356929891103,MSW,Thursday
2024-02-29,Testing Ground,1,0.037165002177110336,18.461484721657996,MSW,Thursday
2024-02-29,Stadium,1,0.03895712624202442,39.484259099700836,MSW,Thursday
2024-02-29,Power Line,1,0.02226838445683487,14.000918995693693,MSW,Thursday
2024-02-29,Kobo,1,0.028698576802316564,13.479154882118966,MSW,Thursday
2024-02-29,Ota Efun,1,0.037328068198436655,16.24181317842251,MSW,Thursday
2024-02-29,Aregbe,1,0.027662566226480882,24.946416428452395,MSW,Thursday
2024-02-29,Igbona,1,0.01659691105183238,27.118536209818085,MSW,Thursday
2024-02-29,MDS,1,0.03254859593192602,23.55688055139538,MSW,Thursday
2024-03-01,Owode ede,1,0.013878531538498419,13.696686359973656,MSW,Friday
2024-03-01,Abere,1,0.023808596682197206,13.254150008800035,MSW,Friday
2024-03-01,Old Garage,1,0.01986986068187044,30.928561578307235,MSW,Friday
2024-03-01,Alekuwodo,1,0.030033467989737675,18.093647055035262,MSW,Friday
2024-03-01,Odi olowo,1,0.03852664038719608,26.17369578426584,MSW,Friday
2024-03-01,Ilesha Garage,1,0.01607968672304156,12.276913323485985,MSW,Friday
2024-03-01,Ilesha Road,1,0.012906883125461167,15.675398234204474,MSW,Friday
2024-03-01,Oja Oba,1,0.0345742511620389,21.749005219429588,MSW,Friday
2024-03-01,Station Road,1,0.035030951311830746,14.707777711510062,MSW,Friday
2024-03-01,Dada Estate,1,0.013641648296081874,33.17496608108303,MSW,Friday
2024-03-01,Dele Yes Sir,1,0.010236159464991686,37.11396724600444,MSW,Friday
2024-03-01,West Byebass,1,0.018804962524055502,20.33403080072543,MSW,Friday
2024-03-01,Testing Ground,1,0.025352728287753392,19.173638406737393,MSW,Friday
2024-03-01,Stadium,1,0.023426644121261164,26.082237369525185,MSW,Friday
2024-03-01,Power Line,1,0.030334955045336336,23.686560362583513,MSW,Friday
2024-03-01,Kobo,1,0.03040490775240056,19.694127159538244,MSW,Friday
2024-03-01,Ota Efun,1,0.03987054862578387,17.619983762440377,MSW,Friday
2024-03-01,Aregbe,1,0.02458866008510263,31.760902426430654,MSW,Friday
2024-03-01,Igbona,1,0.02852037059102449,15.155513826476879,MSW,Friday
2024-03-01,MDS,1,0.038684180325760376,37.531411847732784,MSW,Friday
2024-03-02,Owode ede,1,0.021697206229660856,35.28251050467682,MSW,Saturday
2024-03-02,Abere,1,0.012413271596182671,28.31930394179294,MSW,Saturday
2024-03-02,Old Garage,1,0.018577418471764615,38.2974902935133,MSW,Saturday
2024-03-02,Alekuwodo,1,0.03997061426934183,16.392832103135206,MSW,Saturday
2024-03-02,Odi olowo,1,0.029440370830298122,13.845820880486954,MSW,Saturday
2024-03-02,Ilesha Garage,1,0.020131458934591444,27.752335501379473,MSW,Saturday
2024-03-02,Ilesha Road,1,0.02299306073919473,12.520088501876955,MSW,Saturday
2024-03-02,Oja Oba,1,0.03701201991684669,27.97513962465672,MSW,Saturday
2024-03-02,Station Road,1,0.03446130361892563,22.055473225342098,MSW,Saturday
2024-03-02,Dada Estate,1,0.02031216590993424,21.256423326018126,MSW,Saturday
2024-03-02,Dele Yes Sir,1,0.026777769998390162,32.8155389572194,MSW,Saturday
2024-03-02,West Byebass,1,0.03534147885355044,24.50054626220618,MSW,Saturday
2024-03-02,Testing Ground,1,0.010187483932481475,31.02302261984958,MSW,Saturday
2024-03-02,Stadium,1,0.03596528541911047,35.87097500097801,MSW,Saturday
2024-03-02,Power Line,1,0.03176140833797915,27.584026419817825,MSW,Saturday
2024-03-02,Kobo,1,0.037955102374164953,26.45892234569877,MSW,Saturday
2024-03-02,Ota Efun,1,0.038084581360008425,12.835416242230144,MSW,Saturday
2024-03-02,Aregbe,1,0.033993128813633394,10.045586660969185,MSW,Saturday
2024-03-02,Igbona,1,0.018796237230247093,29.251670885023596,MSW,Saturday
2024-03-02,MDS,1,0.025137488566653793,19.85170396836905,MSW,Saturday
2024-03-03,Owode ede,1,0.030209544769733726,26.88531204593969,MSW,Sunday
2024-03-03,Abere,1,0.026846483166720538,20.41643081214736,MSW,Sunday
2024-03-03,Old Garage,1,0.01982341931165033,24.037718901081142,MSW,Sunday
2024-03-03,Alekuwodo,1,0.01171926801455392,38.85981499745571,MSW,Sunday
2024-03-03,Odi olowo,1,0.028921228769960228,14.508230979411397,MSW,Sunday
2024-03-03,Ilesha Garage,1,0.012610000690124853,25.076180575805164,MSW,Sunday
2024-03-03,Ilesha Road,1,0.016445085605148367,14.535379550944244,MSW,Sunday
2024-03-03,Oja Oba,1,0.02840536832228118,21.527938337267372,MSW,Sunday
2024-03-03,Station Road,1,0.020931874017243023,31.79662711764034,MSW,Sunday
2024-03-03,Dada Estate,1,0.03057066673079599,24.82616451394041,MSW,Sunday
2024-03-03,Dele Yes Sir,1,0.014984823252217684,38.17476354930578,MSW,Sunday
2024-03-03,West Byebass,1,0.025834762103323188,18.61877671896959,MSW,Sunday
2024-03-03,Testing Ground,1,0.03548266651280905,35.01706165684275,MSW,Sunday
2024-03-03,Stadium,1,0.034650943417628484,24.128456950809195,MSW,Sunday
2024-03-03,Power Line,1,0.03528346254911202,27.48305589222991,MSW,Sunday
2024-03-03,Kobo,1,0.026840576783709914,25.441031716343744,MSW,Sunday
2024-03-03,Ota Efun,1,0.028261533349472984,38.724899340133874,MSW,Sunday
2024-03-03,Aregbe,1,0.011902794279314207,28.858390591315835,MSW,Sunday
2024-03-03,Igbona,1,0.029570719342374416,30.132100359413748,MSW,Sunday
2024-03-03,MDS,1,0.035386095401007185,15.002165262761228,MSW,Sunday
2024-03-04,Owode ede,1,0.03218086459572931,20.565644031671482,MSW,Monday
2024-03-04,Abere,1,0.010134237183482447,10.020499680606079,MSW,Monday
2024-03-04,Old Garage,1,0.02336888659262741,39.34917865071904,MSW,Monday
2024-03-04,Alekuwodo,1,0.023009199688680374,15.675633420649476,MSW,Monday
2024-03-04,Odi olowo,1,0.03447638562267246,10.394578028735996,MSW,Monday
2024-03-04,Ilesha Garage,1,0.037719365716257384,37.654358837113634,MSW,Monday
2024-03-04,Ilesha Road,1,0.031094068760361,32.81072300749785,MSW,Monday
2024-03-04,Oja Oba,1,0.026306103455073823,33.23113891863892,MSW,Monday
2024-03-04,Station Road,1,0.031636494725259666,15.981759860083496,MSW,Monday
2024-03-04,Dada Estate,1,0.03757424335705293,26.334219275908268,MSW,Monday
2024-03-04,Dele Yes Sir,1,0.025512323867984556,19.815597021598855,MSW,Monday
2024-03-04,West Byebass,1,0.020795883615896082,28.334658680944685,MSW,Monday
2024-03-04,Testing Ground,1,0.02031394712605754,15.903598443197389,MSW,Monday
2024-03-04,Stadium,1,0.02762235961421134,24.267341450720618,MSW,Monday
2024-03-04,Power Line,1,0.010055307556106214,17.55128122168794,MSW,Monday
2024-03-04,Kobo,1,0.011560083608191002,17.260529181464005,MSW,Monday
2024-03-04,Ota Efun,1,0.01832411534582716,24.92235531937162,MSW,Monday
2024-03-04,Aregbe,1,0.02532348258670295,23.582171882907957,MSW,Monday
2024-03-04,Igbona,1,0.027119903212240656,29.221947003600015,MSW,Monday
2024-03-04,MDS,1,0.0295171984541467,17.358170696801245,MSW,Monday
2024-03-05,Owode ede,1,0.027647094625497595,20.92039575511354,MSW,Tuesday
2024-03-05,Abere,1,0.031192176479681796,28.961505412833265,MSW,Tuesday
2024-03-05,Old Garage,1,0.029184507400765412,21.63167229870657,MSW,Tuesday
2024-03-05,Alekuwodo,1,0.032134737330620736,22.071482662598964,MSW,Tuesday
2024-03-05,Odi olowo,1,0.029755052281073502,23.419122417699484,MSW,Tuesday
2024-03-05,Ilesha Garage,1,0.012349273035253797,11.086448737061867,MSW,Tuesday
2024-03-05,Ilesha Road,1,0.01166256358362237,15.268820723191913,MSW,Tuesday
2024-03-05,Oja Oba,1,0.032608253269820864,27.96159211022057,MSW,Tuesday
2024-03-05,Station Road,1,0.018740805235791434,35.45453080787652,MSW,Tuesday
2024-03-05,Dada Estate,1,0.037661642354358406,13.832449189303514,MSW,Tuesday
2024-03-05,Dele Yes Sir,1,0.014936873866140978,11.937060946594777,MSW,Tuesday
2024-03-05,West Byebass,1,0.033906830037324046,14.070406322674497,MSW,Tuesday
2024-03-05,Testing Ground,1,0.024077953598025663,15.940347873250085,MSW,Tuesday
2024-03-05,Stadium,1,0.03829018057712456,17.749041676855136,MSW,Tuesday
2024-03-05,Power Line,1,0.012578562279289777,22.727901362820912,MSW,Tuesday
2024-03-05,Kobo,1,0.022554574418790094,24.67387515760176,MSW,Tuesday
2024-03-05,Ota Efun,1,0.037907305421776276,15.9716232667083,MSW,Tuesday
2024-03-05,Aregbe,1,0.03857906487381802,11.135735721491963,MSW,Tuesday
2024-03-05,Igbona,1,0.03830647293707553,38.75135479159184,MSW,Tuesday
2024-03-05,MDS,1,0.020751388621013056,35.38301063953483,MSW,Tuesday
2024-03-06,Owode ede,1,0.02293850167040912,25.424404584779843,MSW,Wednesday
2024-03-06,Abere,1,0.0395766754025684,24.848823055680995,MSW,Wednesday
2024-03-06,Old Garage,1,0.02481736296038476,31.048020640697313,MSW,Wednesday
2024-03-06,Alekuwodo,1,0.021612709880249176,37.28777690124212,MSW,Wednesday
2024-03-06,Odi olowo,1,0.03957175132882982,22.361863641824172,MSW,Wednesday
2024-03-06,Ilesha Garage,1,0.039795458717426554,39.43192188621133,MSW,Wednesday
2024-03-06,Ilesha Road,1,0.019401403466419373,21.111720325805475,MSW,Wednesday
2024-03-06,Oja Oba,1,0.03503249025998808,17.563853989372056,MSW,Wednesday
2024-03-06,Station Road,1,0.013465839621698245,17.877424915806117,MSW,Wednesday
2024-03-06,Dada Estate,1,0.02013863561960786,27.82451181163006,MSW,Wednesday
2024-03-06,Dele Yes Sir,1,0.036100845457832265,17.366665578662296,MSW,Wednesday
2024-03-06,West Byebass,1,0.03337926488455048,23.354108187795173,MSW,Wednesday
2024-03-06,Testing Ground,1,0.014138717883472858,25.341085728722206,MSW,Wednesday
2024-03-06,Stadium,1,0.03335802775311867,34.51157462354557,MSW,Wednesday
2024-03-06,Power Line,1,0.03633393604237064,17.17934012541282,MSW,Wednesday
2024-03-06,Kobo,1,0.014175734510655428,35.29475299851558,MSW,Wednesday
2024-03-06,Ota Efun,1,0.02460931750139632,10.664865380014968,MSW,Wednesday
2024-03-06,Aregbe,1,0.02225312560936403,32.427417636801195,MSW,Wednesday
2024-03-06,Igbona,1,0.012226920102002143,38.83636072474964,MSW,Wednesday
2024-03-06,MDS,1,0.016736765327821423,37.76098426895679,MSW,Wednesday
2024-03-07,Owode ede,1,0.02746161830284763,12.927090722972439,MSW,Thursday
2024-03-07,Abere,1,0.023326884900756788,14.574365315121277,MSW,Thursday
2024-03-07,Old Garage,1,0.03262780864684769,22.312089550636212,MSW,Thursday
2024-03-07,Alekuwodo,1,0.02003302527011569,37.164550610231544,MSW,Thursday
2024-03-07,Odi olowo,1,0.03467786507921734,18.068708933345714,MSW,Thursday
2024-03-07,Ilesha Garage,1,0.025284624514474836,21.639396445651293,MSW,Thursday
2024-03-07,Ilesha Road,1,0.015502078961207214,35.73597828220773,MSW,Thursday
2024-03-07,Oja Oba,1,0.02153045068729601,16.990500839686682,MSW,Thursday
2024-03-07,Station Road,1,0.017169419163672393,24.274763771633655,MSW,Thursday
2024-03-07,Dada Estate,1,0.010882120720126568,31.7801869546984,MSW,Thursday
2024-03-07,Dele Yes Sir,1,0.02162228764236367,26.2489467897478,MSW,Thursday
2024-03-07,West Byebass,1,0.025442999940780954,24.29714441124331,MSW,Thursday
2024-03-07,Testing Ground,1,0.029907123330555674,18.730389700523073,MSW,Thursday
2024-03-07,Stadium,1,0.026579573473693663,19.717564237418046,MSW,Thursday
2024-03-07,Power Line,1,0.013103286584534659,17.141198264122075,MSW,Thursday
2024-03-07,Kobo,1,0.01774580362632968,14.783710320002168,MSW,Thursday
2024-03-07,Ota Efun,1,0.010452680598116779,28.11576154828017,MSW,Thursday
2024-03-07,Aregbe,1,0.013549093909156196,15.117340193667445,MSW,Thursday
